cycle number	Q discharge/mA.h	Q charge/mA.h	Ewe/V	(Q-Qo)/mA.h	time/s	<I>/mA	Capacity/mA.h	Efficiency/%	
6,000000000000000E+000	7,056576281781679E+000	0,000000000000000E+000	2,4205062E+000	-1,928504211591350E+001	3,500162721461393E+005	-4,497652772260936E+000	7,056576281781679E+000	0,0000000E+000
6,000000000000000E+000	7,094056786813768E+000	0,000000000000000E+000	2,4200327E+000	-1,932252261992598E+001	3,500462723237872E+005	-4,497633970673586E+000	7,094056786813768E+000	0,0000000E+000
6,000000000000000E+000	7,131537074625047E+000	0,000000000000000E+000	2,4195056E+000	-1,936000290673955E+001	3,500762725014351E+005	-4,497607904330773E+000	7,131537074625047E+000	0,0000000E+000
6,000000000000000E+000	7,169016786127414E+000	0,000000000000000E+000	2,4190626E+000	-1,939748261726496E+001	3,501062726790830E+005	-4,497538747670768E+000	7,169016786127414E+000	0,0000000E+000
6,000000000000000E+000	7,206496387517272E+000	0,000000000000000E+000	2,4185319E+000	-1,943496221766766E+001	3,501362728567310E+005	-4,497525534248036E+000	7,206496387517272E+000	0,0000000E+000
6,000000000000000E+000	7,243976923290258E+000	0,000000000000000E+000	2,4180315E+000	-1,947244275243251E+001	3,501662730343789E+005	-4,497637659559365E+000	7,243976923290258E+000	0,0000000E+000
6,000000000000000E+000	7,281456799091583E+000	0,000000000000000E+000	2,4175770E+000	-1,950992262723880E+001	3,501962732120268E+005	-4,497558463429008E+000	7,281456799091583E+000	0,0000000E+000
6,000000000000000E+000	7,318936257427909E+000	0,000000000000000E+000	2,4170578E+000	-1,954740208459594E+001	3,502262733896747E+005	-4,497508367925890E+000	7,318936257427909E+000	0,0000000E+000
6,000000000000000E+000	7,356416120263820E+000	0,000000000000000E+000	2,4166374E+000	-1,958488194643267E+001	3,502562735673231E+005	-4,497556907518700E+000	7,356416120263820E+000	0,0000000E+000
6,000000000000000E+000	7,393896579279374E+000	0,000000000000000E+000	2,4161525E+000	-1,962236240443518E+001	3,502862737449715E+005	-4,497628448652372E+000	7,393896579279374E+000	0,0000000E+000
6,000000000000000E+000	7,431376860386509E+000	0,000000000000000E+000	2,4156446E+000	-1,965984268454806E+001	3,503162739226199E+005	-4,497607099768325E+000	7,431376860386509E+000	0,0000000E+000
6,000000000000000E+000	7,468856909712478E+000	0,000000000000000E+000	2,4152091E+000	-1,969732273289688E+001	3,503462741002683E+005	-4,497579286193250E+000	7,468856909712478E+000	0,0000000E+000
6,000000000000000E+000	7,506337674008295E+000	0,000000000000000E+000	2,4148157E+000	-1,973480349616074E+001	3,503762742779166E+005	-4,497665082066832E+000	7,506337674008295E+000	0,0000000E+000
6,000000000000000E+000	7,543819352347273E+000	0,000000000000000E+000	2,4143803E+000	-1,977228517346822E+001	3,504062744555650E+005	-4,497774766596715E+000	7,543819352347273E+000	0,0000000E+000
6,000000000000000E+000	7,581300867660157E+000	0,000000000000000E+000	2,4139450E+000	-1,980976668773765E+001	3,504362746332129E+005	-4,497755203651041E+000	7,581300867660157E+000	0,0000000E+000
6,000000000000000E+000	7,618781309143071E+000	0,000000000000000E+000	2,4135096E+000	-1,984724712822554E+001	3,504662748108613E+005	-4,497626344748027E+000	7,618781309143071E+000	0,0000000E+000
6,000000000000000E+000	7,656261609102201E+000	0,000000000000000E+000	2,4130933E+000	-1,988472742718638E+001	3,504962749885097E+005	-4,497609361994384E+000	7,656261609102201E+000	0,0000000E+000
6,000000000000000E+000	7,693742144504102E+000	0,000000000000000E+000	2,4126885E+000	-1,992220796157169E+001	3,505262751661581E+005	-4,497637614959585E+000	7,693742144504102E+000	0,0000000E+000
6,000000000000000E+000	7,731222958737988E+000	0,000000000000000E+000	2,4122186E+000	-1,995968877477429E+001	3,505562753438065E+005	-4,497671074599681E+000	7,731222958737988E+000	0,0000000E+000
6,000000000000000E+000	7,768703671500027E+000	0,000000000000000E+000	2,4117835E+000	-1,999716948650935E+001	3,505862755214549E+005	-4,497658898050030E+000	7,768703671500027E+000	0,0000000E+000
6,000000000000000E+000	7,806184640869226E+000	0,000000000000000E+000	2,4113441E+000	-2,003465045484310E+001	3,506162756991033E+005	-4,497689690727084E+000	7,806184640869226E+000	0,0000000E+000
6,000000000000000E+000	7,843665414949185E+000	0,000000000000000E+000	2,4110081E+000	-2,007213122788853E+001	3,506462758767516E+005	-4,497666256156941E+000	7,843665414949185E+000	0,0000000E+000
6,000000000000000E+000	7,881145307497375E+000	0,000000000000000E+000	2,4106071E+000	-2,010961111944659E+001	3,506762760544000E+005	-4,497560472971142E+000	7,881145307497375E+000	0,0000000E+000
6,000000000000000E+000	7,918625461446954E+000	0,000000000000000E+000	2,4102328E+000	-2,014709127240467E+001	3,507062762320479E+005	-4,497591841021811E+000	7,918625461446954E+000	0,0000000E+000
6,000000000000000E+000	7,956105741121086E+000	0,000000000000000E+000	2,4097784E+000	-2,018457155107710E+001	3,507362764096963E+005	-4,497606927809148E+000	7,956105741121086E+000	0,0000000E+000
6,000000000000000E+000	7,993586399510072E+000	0,000000000000000E+000	2,4094346E+000	-2,022205220844020E+001	3,507662765873447E+005	-4,497652373322381E+000	7,993586399510072E+000	0,0000000E+000
6,000000000000000E+000	8,031067148384180E+000	0,000000000000000E+000	2,4090602E+000	-2,025953295629024E+001	3,507962767649931E+005	-4,497663231472779E+000	8,031067148384180E+000	0,0000000E+000
6,000000000000000E+000	8,068547602696372E+000	0,000000000000000E+000	2,4086745E+000	-2,029701340958542E+001	3,508262769426415E+005	-4,497627884252180E+000	8,068547602696372E+000	0,0000000E+000
6,000000000000000E+000	8,106028223305204E+000	0,000000000000000E+000	2,4082811E+000	-2,033449402918013E+001	3,508562771202899E+005	-4,497647839730936E+000	8,106028223305204E+000	0,0000000E+000
6,000000000000000E+000	8,143509785837205E+000	0,000000000000000E+000	2,4078839E+000	-2,037197559066979E+001	3,508862772979382E+005	-4,497760869841771E+000	8,143509785837205E+000	0,0000000E+000
6,000000000000000E+000	8,180990762608532E+000	0,000000000000000E+000	2,4074945E+000	-2,040945656640127E+001	3,509162774755864E+005	-4,497690579012167E+000	8,180990762608532E+000	0,0000000E+000
6,000000000000000E+000	8,218472151123317E+000	0,000000000000000E+000	2,4070859E+000	-2,044693795387501E+001	3,509462776532345E+005	-4,497739987934243E+000	8,218472151123317E+000	0,0000000E+000
6,000000000000000E+000	8,255953553408892E+000	0,000000000000000E+000	2,4067535E+000	-2,048441935511443E+001	3,509762778308822E+005	-4,497741640489337E+000	8,255953553408892E+000	0,0000000E+000
6,000000000000000E+000	8,293434495563750E+000	0,000000000000000E+000	2,4063601E+000	-2,052190029623116E+001	3,510062780085304E+005	-4,497686425060325E+000	8,293434495563750E+000	0,0000000E+000
6,000000000000000E+000	8,330914825043921E+000	0,000000000000000E+000	2,4060659E+000	-2,055938062470807E+001	3,510362781861785E+005	-4,497612904533287E+000	8,330914825043921E+000	0,0000000E+000
6,000000000000000E+000	8,368394691788334E+000	0,000000000000000E+000	2,4056420E+000	-2,059686049047730E+001	3,510662783638267E+005	-4,497557376571035E+000	8,368394691788334E+000	0,0000000E+000
6,000000000000000E+000	8,405874076823372E+000	0,000000000000000E+000	2,4052908E+000	-2,063433987453008E+001	3,510962785414751E+005	-4,497499571753509E+000	8,405874076823372E+000	0,0000000E+000
6,000000000000000E+000	8,443353986260419E+000	0,000000000000000E+000	2,4049356E+000	-2,067181978298272E+001	3,511262787191232E+005	-4,497562499656873E+000	8,443353986260419E+000	0,0000000E+000
6,000000000000000E+000	8,480834320595694E+000	0,000000000000000E+000	2,4045918E+000	-2,070930011631399E+001	3,511562788967714E+005	-4,497613487142193E+000	8,480834320595694E+000	0,0000000E+000
6,000000000000000E+000	8,518314494890060E+000	0,000000000000000E+000	2,4041946E+000	-2,074678028962252E+001	3,511862790744195E+005	-4,497594282346910E+000	8,518314494890060E+000	0,0000000E+000
6,000000000000000E+000	8,555794890394825E+000	0,000000000000000E+000	2,4038165E+000	-2,078426068412654E+001	3,512162792520677E+005	-4,497620827437752E+000	8,555794890394825E+000	0,0000000E+000
6,000000000000000E+000	8,593275048319530E+000	0,000000000000000E+000	2,4034805E+000	-2,082174084105979E+001	3,512462794297155E+005	-4,497592318051616E+000	8,593275048319530E+000	0,0000000E+000
6,000000000000000E+000	8,630754980420939E+000	0,000000000000000E+000	2,4031138E+000	-2,085922077217764E+001	3,512762796073637E+005	-4,497565219346699E+000	8,630754980420939E+000	0,0000000E+000
6,000000000000000E+000	8,668235026429818E+000	0,000000000000000E+000	2,4028158E+000	-2,089670081720601E+001	3,513062797850120E+005	-4,497578888162115E+000	8,668235026429818E+000	0,0000000E+000
6,000000000000000E+000	8,705713901862415E+000	0,000000000000000E+000	2,4024837E+000	-2,093417969166795E+001	3,513362799626603E+005	-4,497438419840192E+000	8,705713901862415E+000	0,0000000E+000
6,000000000000000E+000	8,743192782868338E+000	0,000000000000000E+000	2,4020789E+000	-2,097165857170171E+001	3,513662801403088E+005	-4,497439088600410E+000	8,743192782868338E+000	0,0000000E+000
6,000000000000000E+000	8,780672416051287E+000	0,000000000000000E+000	2,4017618E+000	-2,100913820390394E+001	3,513962803179570E+005	-4,497529349344009E+000	8,780672416051287E+000	0,0000000E+000
6,000000000000000E+000	8,818152118677117E+000	0,000000000000000E+000	2,4013417E+000	-2,104661790554979E+001	3,514262804956052E+005	-4,497537682457894E+000	8,818152118677117E+000	0,0000000E+000
6,000000000000000E+000	8,855631824528778E+000	0,000000000000000E+000	2,4009790E+000	-2,108409761042023E+001	3,514562806732535E+005	-4,497538069537733E+000	8,855631824528778E+000	0,0000000E+000
6,000000000000000E+000	8,893111540674321E+000	0,000000000000000E+000	2,4006543E+000	-2,112157732558057E+001	3,514862808509017E+005	-4,497539304796151E+000	8,893111540674321E+000	0,0000000E+000
6,000000000000000E+000	8,930592018600972E+000	0,000000000000000E+000	2,4003756E+000	-2,115905780248883E+001	3,515162810285495E+005	-4,497630718057813E+000	8,930592018600972E+000	0,0000000E+000
6,000000000000000E+000	8,968071803228755E+000	0,000000000000000E+000	2,4000089E+000	-2,119653758613385E+001	3,515462812061978E+005	-4,497547522616292E+000	8,968071803228755E+000	0,0000000E+000
6,000000000000000E+000	9,005552031999065E+000	0,000000000000000E+000	2,3996422E+000	-2,123401781390792E+001	3,515762813838461E+005	-4,497600819403935E+000	9,005552031999065E+000	0,0000000E+000
6,000000000000000E+000	9,043031904304723E+000	0,000000000000000E+000	2,3993442E+000	-2,127149768523216E+001	3,516062815614943E+005	-4,497558043899129E+000	9,043031904304723E+000	0,0000000E+000
6,000000000000000E+000	9,080511180864791E+000	0,000000000000000E+000	2,3989701E+000	-2,130897696081585E+001	3,516362817391428E+005	-4,497486554825480E+000	9,080511180864791E+000	0,0000000E+000
6,000000000000000E+000	9,117990833930950E+000	0,000000000000000E+000	2,3986568E+000	-2,134645661289883E+001	3,516662819167910E+005	-4,497531735314937E+000	9,117990833930950E+000	0,0000000E+000
6,000000000000000E+000	9,155471430857718E+000	0,000000000000000E+000	2,3983324E+000	-2,138393720881139E+001	3,516962820944392E+005	-4,497644997934932E+000	9,155471430857718E+000	0,0000000E+000
6,000000000000000E+000	9,192951656933102E+000	0,000000000000000E+000	2,3980420E+000	-2,142141743389389E+001	3,517262822720874E+005	-4,497600496023616E+000	9,192951656933102E+000	0,0000000E+000
6,000000000000000E+000	9,230432331244263E+000	0,000000000000000E+000	2,3976409E+000	-2,145889810717824E+001	3,517562824497357E+005	-4,497654283989581E+000	9,230432331244263E+000	0,0000000E+000
6,000000000000000E+000	9,267913357916466E+000	0,000000000000000E+000	2,3973241E+000	-2,149637913280079E+001	3,517862826273835E+005	-4,497696567134206E+000	9,267913357916466E+000	0,0000000E+000
6,000000000000000E+000	9,305394636066971E+000	0,000000000000000E+000	2,3969803E+000	-2,153386040991667E+001	3,518162828050317E+005	-4,497726744281834E+000	9,305394636066971E+000	0,0000000E+000
6,000000000000000E+000	9,342876063686429E+000	0,000000000000000E+000	2,3965983E+000	-2,157134183648801E+001	3,518462829826800E+005	-4,497744680449833E+000	9,342876063686429E+000	0,0000000E+000
6,000000000000000E+000	9,380356693968805E+000	0,000000000000000E+000	2,3963120E+000	-2,160882246575069E+001	3,518762831603283E+005	-4,497649000566609E+000	9,380356693968805E+000	0,0000000E+000
6,000000000000000E+000	9,417837421570519E+000	0,000000000000000E+000	2,3959301E+000	-2,164630319233238E+001	3,519062833379768E+005	-4,497660678783115E+000	9,417837421570519E+000	0,0000000E+000
6,000000000000000E+000	9,455318258259091E+000	0,000000000000000E+000	2,3956435E+000	-2,168378402801514E+001	3,519362835156249E+005	-4,497673769180907E+000	9,455318258259091E+000	0,0000000E+000
6,000000000000000E+000	9,492799970069759E+000	0,000000000000000E+000	2,3953114E+000	-2,172126573878998E+001	3,519662836932729E+005	-4,497778783245579E+000	9,492799970069759E+000	0,0000000E+000
6,000000000000000E+000	9,530280721697707E+000	0,000000000000000E+000	2,3949676E+000	-2,175874648938751E+001	3,519962838709210E+005	-4,497663561966595E+000	9,530280721697707E+000	0,0000000E+000
6,000000000000000E+000	9,567760396859439E+000	0,000000000000000E+000	2,3946621E+000	-2,179622616357343E+001	3,520262840485692E+005	-4,497534386785602E+000	9,567760396859439E+000	0,0000000E+000
6,000000000000000E+000	9,605240234560680E+000	0,000000000000000E+000	2,3943336E+000	-2,183370600029787E+001	3,520562842262168E+005	-4,497553891480947E+000	9,605240234560680E+000	0,0000000E+000
6,000000000000000E+000	9,642720347500754E+000	0,000000000000000E+000	2,3939707E+000	-2,187118611224871E+001	3,520862844038650E+005	-4,497586919875375E+000	9,642720347500754E+000	0,0000000E+000
6,000000000000000E+000	9,680200507454003E+000	0,000000000000000E+000	2,3936231E+000	-2,190866627121001E+001	3,521162845815134E+005	-4,497592561388280E+000	9,680200507454003E+000	0,0000000E+000
6,000000000000000E+000	9,717679955087164E+000	0,000000000000000E+000	2,3933101E+000	-2,194614571787339E+001	3,521462847591615E+005	-4,497507083518632E+000	9,717679955087164E+000	0,0000000E+000
6,000000000000000E+000	9,755159427068159E+000	0,000000000000000E+000	2,3929930E+000	-2,198362518887501E+001	3,521762849368099E+005	-4,497510005206639E+000	9,755159427068159E+000	0,0000000E+000
6,000000000000000E+000	9,792639215811707E+000	0,000000000000000E+000	2,3926570E+000	-2,202110497663424E+001	3,522062851144581E+005	-4,497548016522854E+000	9,792639215811707E+000	0,0000000E+000
6,000000000000000E+000	9,830119222771437E+000	0,000000000000000E+000	2,3922980E+000	-2,205858498260074E+001	3,522362852921062E+005	-4,497574202309488E+000	9,830119222771437E+000	0,0000000E+000
6,000000000000000E+000	9,867599529802089E+000	0,000000000000000E+000	2,3919122E+000	-2,209606528863064E+001	3,522662854697546E+005	-4,497610210571946E+000	9,867599529802089E+000	0,0000000E+000
6,000000000000000E+000	9,905080613348675E+000	0,000000000000000E+000	2,3916297E+000	-2,213354637114035E+001	3,522962856474030E+005	-4,497703391932266E+000	9,905080613348675E+000	0,0000000E+000
6,000000000000000E+000	9,942561331094456E+000	0,000000000000000E+000	2,3912554E+000	-2,217102708785995E+001	3,523262858250509E+005	-4,497659496165466E+000	9,942561331094456E+000	0,0000000E+000
6,000000000000000E+000	9,980041221323310E+000	0,000000000000000E+000	2,3909345E+000	-2,220850697710776E+001	3,523562860026993E+005	-4,497560194652478E+000	9,980041221323310E+000	0,0000000E+000
6,000000000000000E+000	1,001752093625297E+001	0,000000000000000E+000	2,3905525E+000	-2,224598669106006E+001	3,523862861803477E+005	-4,497539158873749E+000	1,001752093625297E+001	0,0000000E+000
6,000000000000000E+000	1,005499999438668E+001	0,000000000000000E+000	2,3902509E+000	-2,228346574820900E+001	3,524162863579961E+005	-4,497460343826214E+000	1,005499999438668E+001	0,0000000E+000
6,000000000000000E+000	1,009247904689861E+001	0,000000000000000E+000	2,3899224E+000	-2,232094479973989E+001	3,524462865356444E+005	-4,497459669216893E+000	1,009247904689861E+001	0,0000000E+000
6,000000000000000E+000	1,012995761877484E+001	0,000000000000000E+000	2,3895674E+000	-2,235842337065352E+001	3,524762867132928E+005	-4,497401993274909E+000	1,012995761877484E+001	0,0000000E+000
6,000000000000000E+000	1,016743765539814E+001	0,000000000000000E+000	2,3892846E+000	-2,239590340629668E+001	3,525062868909412E+005	-4,497577761881038E+000	1,016743765539814E+001	0,0000000E+000
6,000000000000000E+000	1,020491803861581E+001	0,000000000000000E+000	2,3889408E+000	-2,243338378850937E+001	3,525362870685896E+005	-4,497619352961147E+000	1,020491803861581E+001	0,0000000E+000
6,000000000000000E+000	1,024239712854526E+001	0,000000000000000E+000	2,3885744E+000	-2,247086287745741E+001	3,525662872462380E+005	-4,497464159292436E+000	1,024239712854526E+001	0,0000000E+000
6,000000000000000E+000	1,027987651867319E+001	0,000000000000000E+000	2,3882649E+000	-2,250834226660379E+001	3,525962874238859E+005	-4,497500182965991E+000	1,027987651867319E+001	0,0000000E+000
6,000000000000000E+000	1,031735525907202E+001	0,000000000000000E+000	2,3879058E+000	-2,254582100603247E+001	3,526262876015343E+005	-4,497422215866722E+000	1,031735525907202E+001	0,0000000E+000
6,000000000000000E+000	1,035483412448205E+001	0,000000000000000E+000	2,3875813E+000	-2,258329987046843E+001	3,526562877791827E+005	-4,497437217122570E+000	1,035483412448205E+001	0,0000000E+000
